img_path,z
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013421.png,0.02052
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013426.png,0.01377
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013535.png,0.01753
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013600.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013702.png,0.04062
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013879.png,0.021
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0013903.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0014004.png,0.03298
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0014100.png,0.01652
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0020545.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0020799.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0020886.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0020900.png,0.02768
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021014.png,0.01046
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021073.png,0.001135
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021104.png,0.01188
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021119.png,0.0231
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021120.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021144.png,0.03568
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021154.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021168.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021187.png,0.0198
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021220.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021244.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021280.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021291.png,0.06182
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021321.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021336.png,0.01559
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021341.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021372.png,0.01567
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021382.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021402.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021414.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021431.png,0.01971
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021437.png,0.0265
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021443.png,0.03222
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021475.png,0.01302
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021491.png,0.01323
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021495.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021513.png,0.02152
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021515.png,0.02457
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021517.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021542.png,0.007546
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021555.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021558.png,0.01118
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021578.png,0.02104
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021580.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021581.png,0.01556
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021585.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021600.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021618.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021657.png,0.01243
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021659.png,0.01833
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021665.png,0.01888
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021676.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021680.png,0.02146
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021688.png,0.01984
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021733.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021755.png,0.02179
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021767.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021774.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021776.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021782.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021786.png,0.02863
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021789.png,0.02741
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021802.png,0.01634
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021819.png,0.02162
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021847.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021849.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021857.png,0.0272
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021891.png,0.01347
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021909.png,0.01238
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021918.png,0.01602
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021919.png,0.01556
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021927.png,0.02758
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021940.png,0.01424
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021976.png,0.007158
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021978.png,0.0282
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0021983.png,0.01598
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022008.png,0.03209
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022032.png,0.02642
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022042.png,0.01463
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022052.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022063.png,0.0412
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022093.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022096.png,0.01568
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022110.png,0.02281
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022134.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022143.png,0.01596
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022144.png,0.01987
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022151.png,0.01688
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022162.png,0.02262
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022176.png,0.01248
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022188.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022205.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022260.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022266.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022279.png,0.0117
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022297.png,0.01764
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022305.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022314.png,0.01797
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022317.png,0.01548
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022321.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022322.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022340.png,0.01279
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022343.png,0.01613
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022350.png,0.04083
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022378.png,0.05921
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022381.png,0.01737
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022389.png,0.01584
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022391.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022397.png,0.02221
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022403.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022404.png,0.01551
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022408.png,0.04131
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022417.png,0.01973
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022418.png,0.0223
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022443.png,0.02778
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022445.png,0.02679
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022446.png,0.002375
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022453.png,0.01843
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022468.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022495.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022501.png,0.01557
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022510.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022525.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022542.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022554.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022565.png,0.01742
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022581.png,0.01626
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022585.png,0.0162
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022596.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022609.png,0.03226
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022618.png,0.01546
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022644.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022677.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022678.png,0.02911
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022681.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022693.png,0.0168
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022698.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022707.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022710.png,0.8344
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022724.png,0.01697
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022749.png,0.01572
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022752.png,0.02259
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022755.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022762.png,0.03289
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022766.png,0.04155
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022767.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022772.png,0.02252
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022800.png,0.01756
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022802.png,0.02638
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022803.png,0.01721
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022805.png,0.01307
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022827.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022830.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022838.png,0.0131
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022860.png,0.01736
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022866.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022867.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022873.png,0.009517
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022881.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022883.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022890.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022896.png,0.02291
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022915.png,0.03155
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022921.png,0.01406
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022922.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022941.png,0.01046
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022950.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022955.png,0.007868
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022957.png,0.01364
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022958.png,0.01387
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0022962.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023017.png,0.02095
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023024.png,0.0118
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023028.png,0.008228
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023040.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023047.png,0.02671
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023057.png,0.03998
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023064.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023069.png,0.01822
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023071.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023086.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023093.png,0.02766
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023103.png,0.01171
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023110.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023111.png,0.0269
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023117.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023147.png,0.03002
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023152.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023160.png,0.02709
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023169.png,0.01442
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023170.png,0.02552
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023173.png,0.01996
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023193.png,0.01389
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023225.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023232.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023245.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023256.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023259.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023266.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023271.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023279.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023289.png,0.01613
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023313.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023319.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023329.png,0.01615
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023337.png,0.01663
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023340.png,0.001687
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023362.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023367.png,0.01632
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023383.png,0.01961
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023385.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023391.png,0.01694
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023395.png,0.0169
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023404.png,0.01506
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023407.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023409.png,0.01959
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023412.png,0.031
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023422.png,0.03342
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023441.png,0.02658
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023443.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023447.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023465.png,0.01268
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023474.png,0.01372
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023480.png,0.02784
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023483.png,0.006789
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023485.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023495.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023498.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023499.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023501.png,0.0129
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023504.png,0.01325
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023512.png,0.02794
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023513.png,0.01997
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023519.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023522.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023542.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023546.png,0.01812
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023552.png,0.01716
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023567.png,0.01551
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023598.png,0.02498
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023609.png,0.03995
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023616.png,-99.99
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023630.png,0.01474
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023643.png,0.007384
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023650.png,0.02527
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023661.png,0.01469
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023662.png,0.0149
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023673.png,0.02016
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023684.png,0.02853
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023685.png,0.01885
/content/drive/MyDrive/Colab Notebooks/galaxy_images/PGC0023688.png,0.01962
